85191,1:8,2:7,3:9,4:6,5:5,6:3,7:4,8:1,9:10,10:2
79055,1:1,2:5,3:3,4:4,5:7,6:9,7:6,8:8,9:10,10:2
20553,1:4,2:9,3:7,4:3,5:2,6:8,7:6,8:10,9:5,10:1
70129,1:1,2:5,3:6,4:3,5:10,6:4,7:7,8:9,9:8,10:2
82818,1:8,2:5,3:9,4:10,5:4,6:7,7:1,8:3,9:2,10:6
55797,1:2,2:6,3:10,4:8,5:1,6:5,7:7,8:4,9:3,10:9
89552,1:6,2:10,3:1,4:2,5:5,6:9,7:8,8:3,9:7,10:4
70241,1:2,2:9,3:6,4:5,5:8,6:10,7:4,8:3,9:7,10:1
38537,1:1,2:5,3:4,4:6,5:8,6:10,7:7,8:2,9:3,10:9
16268,1:4,2:10,3:1,4:7,5:8,6:9,7:5,8:2,9:3,10:6
99523,1:5,2:4,3:8,4:1,5:10,6:6,7:7,8:2,9:9,10:3
34466,1:10,2:7,3:3,4:8,5:5,6:1,7:6,8:4,9:9,10:2
92941,1:1,2:3,3:4,4:2,5:7,6:9,7:5,8:10,9:6,10:8
81228,1:10,2:5,3:3,4:6,5:4,6:9,7:2,8:7,9:1,10:8
85111,1:3,2:1,3:9,4:4,5:6,6:10,7:8,8:5,9:2,10:7
58264,1:1,2:3,3:10,4:4,5:7,6:5,7:2,8:9,9:6,10:8
50270,1:3,2:9,3:7,4:10,5:1,6:5,7:4,8:2,9:8,10:6
96095,1:1,2:4,3:10,4:9,5:2,6:8,7:7,8:3,9:6,10:5
35527,1:9,2:1,3:4,4:10,5:3,6:5,7:6,8:2,9:7,10:8
40915,1:4,2:7,3:10,4:5,5:9,6:6,7:3,8:2,9:1,10:8
87174,1:4,2:3,3:2,4:5,5:6,6:10,7:7,8:8,9:1,10:9
85252,1:10,2:5,3:1,4:2,5:8,6:7,7:3,8:6,9:9,10:4
9856,1:9,2:5,3:4,4:6,5:10,6:3,7:1,8:8,9:7,10:2
46625,1:10,2:1,3:7,4:5,5:3,6:4,7:9,8:2,9:6,10:8
50165,1:1,2:2,3:8,4:7,5:9,6:10,7:3,8:6,9:4,10:5
89262,1:5,2:9,3:3,4:1,5:7,6:10,7:2,8:6,9:8,10:4
58007,1:9,2:2,3:1,4:5,5:8,6:10,7:4,8:3,9:6,10:7
72121,1:5,2:6,3:2,4:3,5:1,6:7,7:8,8:4,9:10,10:9
76531,1:2,2:7,3:4,4:1,5:5,6:6,7:9,8:10,9:3,10:8
72906,1:5,2:8,3:2,4:7,5:9,6:4,7:1,8:6,9:10,10:3
82421,1:3,2:1,3:6,4:5,5:9,6:2,7:7,8:10,9:4,10:8
65688,1:3,2:2,3:8,4:9,5:4,6:7,7:10,8:1,9:6,10:5
95339,1:5,2:6,3:8,4:10,5:2,6:1,7:4,8:9,9:3,10:7
6490,1:8,2:7,3:6,4:1,5:3,6:9,7:10,8:5,9:4,10:2
71766,1:4,2:7,3:6,4:8,5:1,6:9,7:5,8:2,9:3,10:10
1433,1:4,2:3,3:5,4:9,5:8,6:1,7:6,8:2,9:10,10:7
54375,1:10,2:2,3:8,4:4,5:9,6:1,7:5,8:3,9:7,10:6
59478,1:4,2:5,3:9,4:7,5:6,6:3,7:8,8:2,9:1,10:10
69324,1:5,2:2,3:3,4:7,5:4,6:10,7:8,8:1,9:9,10:6
3180,1:9,2:1,3:6,4:2,5:5,6:3,7:10,8:8,9:7,10:4
22458,1:3,2:4,3:6,4:5,5:8,6:9,7:10,8:2,9:7,10:1
55328,1:7,2:9,3:6,4:8,5:5,6:2,7:1,8:3,9:4,10:10
28731,1:9,2:10,3:4,4:2,5:3,6:1,7:5,8:6,9:8,10:7
46193,1:6,2:1,3:7,4:5,5:10,6:8,7:9,8:3,9:2,10:4
80466,1:9,2:5,3:7,4:8,5:10,6:3,7:2,8:1,9:4,10:6
64932,1:3,2:4,3:6,4:8,5:7,6:9,7:1,8:5,9:2,10:10
26158,1:10,2:8,3:3,4:5,5:2,6:4,7:7,8:1,9:6,10:9
51699,1:10,2:8,3:3,4:7,5:2,6:4,7:5,8:1,9:6,10:9
35440,1:4,2:5,3:7,4:10,5:8,6:6,7:2,8:9,9:3,10:1
19190,1:7,2:1,3:10,4:3,5:6,6:9,7:2,8:8,9:5,10:4
73496,1:1,2:8,3:3,4:6,5:7,6:4,7:5,8:10,9:9,10:2
35819,1:6,2:5,3:9,4:10,5:8,6:2,7:7,8:1,9:4,10:3
58604,1:4,2:1,3:5,4:8,5:3,6:9,7:10,8:7,9:6,10:2
24504,1:1,2:6,3:9,4:10,5:3,6:8,7:7,8:5,9:4,10:2
70761,1:7,2:5,3:6,4:8,5:3,6:2,7:9,8:10,9:1,10:4
52160,1:10,2:7,3:3,4:1,5:4,6:6,7:2,8:5,9:8,10:9
99324,1:1,2:9,3:7,4:2,5:10,6:8,7:4,8:5,9:3,10:6
59999,1:1,2:8,3:10,4:7,5:6,6:2,7:3,8:9,9:4,10:5
97234,1:9,2:8,3:4,4:10,5:5,6:6,7:1,8:3,9:2,10:7
34003,1:9,2:6,3:8,4:10,5:4,6:1,7:7,8:3,9:2,10:5
22093,1:4,2:8,3:9,4:2,5:10,6:3,7:7,8:1,9:5,10:6
33451,1:4,2:10,3:6,4:5,5:1,6:9,7:2,8:8,9:7,10:3
74803,1:1,2:8,3:6,4:5,5:3,6:9,7:10,8:4,9:2,10:7
12598,1:10,2:3,3:6,4:9,5:2,6:7,7:4,8:5,9:8,10:1
9211,1:10,2:8,3:7,4:2,5:3,6:4,7:6,8:5,9:9,10:1
1059,1:8,2:2,3:9,4:4,5:10,6:7,7:3,8:5,9:1,10:6
81710,1:8,2:9,3:7,4:6,5:1,6:5,7:2,8:3,9:4,10:10
22793,1:8,2:3,3:4,4:9,5:6,6:5,7:2,8:10,9:1,10:7
13690,1:8,2:4,3:1,4:6,5:7,6:3,7:9,8:5,9:2,10:10
13716,1:8,2:4,3:3,4:7,5:10,6:1,7:2,8:5,9:9,10:6
19222,1:3,2:5,3:10,4:2,5:1,6:8,7:9,8:6,9:7,10:4
1432,1:5,2:8,3:9,4:4,5:7,6:6,7:3,8:1,9:2,10:10
70861,1:6,2:2,3:10,4:5,5:7,6:1,7:3,8:4,9:8,10:9
97840,1:4,2:2,3:3,4:7,5:5,6:8,7:1,8:6,9:9,10:10
58169,1:9,2:10,3:8,4:2,5:6,6:3,7:7,8:4,9:5,10:1
97891,1:9,2:7,3:8,4:6,5:4,6:10,7:5,8:3,9:2,10:1
70300,1:5,2:2,3:6,4:7,5:4,6:1,7:10,8:8,9:3,10:9
45296,1:1,2:3,3:7,4:6,5:10,6:9,7:5,8:2,9:4,10:8
29659,1:4,2:5,3:7,4:2,5:1,6:8,7:3,8:9,9:6,10:10
94786,1:6,2:2,3:8,4:10,5:3,6:1,7:4,8:9,9:7,10:5
30591,1:8,2:5,3:7,4:9,5:1,6:6,7:4,8:10,9:3,10:2
77057,1:8,2:5,3:4,4:7,5:3,6:6,7:1,8:2,9:9,10:10
6878,1:5,2:1,3:6,4:2,5:8,6:7,7:3,8:10,9:4,10:9
49154,1:3,2:6,3:9,4:8,5:1,6:4,7:7,8:5,9:2,10:10
83596,1:7,2:1,3:3,4:6,5:4,6:9,7:5,8:10,9:2,10:8
58652,1:3,2:5,3:4,4:9,5:2,6:8,7:1,8:10,9:7,10:6
37896,1:2,2:5,3:6,4:10,5:4,6:7,7:3,8:9,9:1,10:8
41579,1:2,2:8,3:7,4:6,5:3,6:1,7:5,8:9,9:10,10:4
74420,1:3,2:8,3:2,4:4,5:5,6:1,7:6,8:9,9:7,10:10
18059,1:4,2:2,3:5,4:3,5:9,6:10,7:6,8:8,9:7,10:1
21332,1:6,2:3,3:2,4:1,5:5,6:4,7:8,8:10,9:9,10:7
17988,1:10,2:5,3:2,4:8,5:3,6:6,7:9,8:4,9:1,10:7
83153,1:2,2:9,3:10,4:4,5:1,6:6,7:7,8:5,9:3,10:8
77453,1:6,2:8,3:2,4:3,5:1,6:10,7:9,8:4,9:7,10:5
62076,1:9,2:4,3:10,4:3,5:1,6:2,7:7,8:6,9:8,10:5
11031,1:5,2:7,3:2,4:8,5:6,6:1,7:3,8:4,9:10,10:9
44495,1:3,2:7,3:4,4:2,5:6,6:8,7:1,8:9,9:5,10:10
96670,1:3,2:10,3:9,4:4,5:8,6:2,7:6,8:7,9:1,10:5
83590,1:9,2:8,3:10,4:1,5:4,6:3,7:5,8:6,9:7,10:2
67785,1:5,2:8,3:1,4:2,5:6,6:3,7:4,8:7,9:9,10:10
26816,1:5,2:8,3:4,4:3,5:2,6:6,7:9,8:7,9:10,10:1
55897,1:2,2:5,3:8,4:7,5:9,6:6,7:10,8:4,9:3,10:1
53293,1:7,2:5,3:10,4:2,5:9,6:6,7:8,8:4,9:3,10:1
5641,1:4,2:8,3:10,4:6,5:5,6:3,7:9,8:2,9:7,10:1
87105,1:3,2:8,3:6,4:7,5:2,6:10,7:4,8:1,9:5,10:9
18407,1:4,2:5,3:8,4:10,5:9,6:1,7:3,8:2,9:6,10:7
61392,1:2,2:5,3:9,4:3,5:10,6:8,7:4,8:1,9:7,10:6
71838,1:6,2:10,3:2,4:3,5:4,6:1,7:7,8:8,9:5,10:9
89354,1:1,2:2,3:10,4:7,5:9,6:8,7:3,8:5,9:6,10:4
38779,1:1,2:8,3:6,4:3,5:9,6:5,7:4,8:7,9:10,10:2
7270,1:1,2:4,3:3,4:7,5:2,6:9,7:8,8:10,9:5,10:6
13658,1:5,2:3,3:7,4:2,5:10,6:9,7:1,8:6,9:4,10:8
63713,1:1,2:5,3:4,4:10,5:3,6:9,7:7,8:2,9:6,10:8
6683,1:10,2:9,3:2,4:3,5:4,6:1,7:8,8:6,9:7,10:5
51274,1:2,2:7,3:4,4:10,5:3,6:8,7:5,8:1,9:6,10:9
5457,1:7,2:5,3:9,4:8,5:6,6:3,7:4,8:10,9:1,10:2
3629,1:3,2:1,3:9,4:8,5:7,6:6,7:4,8:5,9:10,10:2
82741,1:10,2:7,3:2,4:8,5:1,6:5,7:6,8:9,9:4,10:3
23376,1:1,2:10,3:5,4:6,5:4,6:9,7:3,8:7,9:8,10:2
14354,1:6,2:9,3:7,4:5,5:3,6:10,7:4,8:2,9:1,10:8
20472,1:1,2:10,3:6,4:2,5:9,6:3,7:4,8:7,9:8,10:5
35956,1:9,2:1,3:5,4:4,5:3,6:7,7:10,8:2,9:8,10:6
10738,1:3,2:10,3:1,4:4,5:7,6:9,7:8,8:2,9:5,10:6
51606,1:10,2:6,3:4,4:2,5:7,6:3,7:5,8:1,9:9,10:8
96679,1:7,2:10,3:3,4:4,5:1,6:8,7:2,8:5,9:9,10:6
25856,1:2,2:5,3:8,4:1,5:9,6:6,7:3,8:7,9:10,10:4
38636,1:6,2:5,3:2,4:1,5:7,6:4,7:3,8:8,9:9,10:10
31685,1:10,2:5,3:7,4:9,5:4,6:1,7:8,8:6,9:2,10:3
81931,1:4,2:10,3:2,4:8,5:7,6:3,7:5,8:1,9:9,10:6
69409,1:5,2:2,3:6,4:9,5:3,6:8,7:1,8:10,9:4,10:7
34555,1:6,2:1,3:10,4:5,5:4,6:3,7:8,8:7,9:9,10:2
21713,1:10,2:7,3:8,4:4,5:1,6:5,7:3,8:6,9:2,10:9
91185,1:10,2:3,3:2,4:1,5:6,6:8,7:9,8:5,9:4,10:7
59500,1:3,2:5,3:6,4:2,5:4,6:9,7:1,8:7,9:8,10:10
66504,1:5,2:2,3:9,4:4,5:6,6:1,7:8,8:10,9:7,10:3
90516,1:10,2:8,3:2,4:1,5:7,6:3,7:5,8:4,9:6,10:9
68915,1:10,2:4,3:2,4:5,5:9,6:6,7:3,8:7,9:8,10:1
75106,1:2,2:1,3:3,4:6,5:5,6:10,7:8,8:9,9:4,10:7
82443,1:4,2:7,3:9,4:6,5:10,6:3,7:1,8:2,9:8,10:5
83387,1:1,2:9,3:10,4:7,5:2,6:4,7:8,8:5,9:3,10:6
43195,1:8,2:2,3:9,4:4,5:7,6:3,7:10,8:1,9:6,10:5
30048,1:10,2:3,3:7,4:9,5:1,6:6,7:4,8:2,9:5,10:8
99179,1:3,2:6,3:9,4:5,5:10,6:8,7:2,8:4,9:7,10:1
10627,1:6,2:2,3:7,4:3,5:5,6:4,7:9,8:1,9:8,10:10
50068,1:3,2:10,3:2,4:1,5:9,6:4,7:5,8:6,9:8,10:7
63915,1:6,2:1,3:8,4:5,5:10,6:9,7:4,8:7,9:3,10:2
99497,1:10,2:1,3:3,4:8,5:5,6:7,7:9,8:6,9:4,10:2
75746,1:4,2:3,3:1,4:6,5:9,6:10,7:2,8:8,9:5,10:7
20166,1:3,2:6,3:8,4:7,5:10,6:1,7:2,8:4,9:9,10:5
86517,1:4,2:6,3:1,4:3,5:7,6:10,7:8,8:2,9:5,10:9
50940,1:9,2:7,3:3,4:6,5:8,6:4,7:2,8:1,9:10,10:5
89949,1:7,2:10,3:6,4:4,5:9,6:8,7:5,8:2,9:1,10:3
82005,1:5,2:7,3:1,4:4,5:8,6:9,7:6,8:10,9:2,10:3
26711,1:6,2:8,3:5,4:1,5:9,6:7,7:2,8:3,9:10,10:4
67261,1:7,2:3,3:8,4:4,5:9,6:1,7:5,8:10,9:2,10:6
27901,1:6,2:9,3:1,4:4,5:2,6:7,7:3,8:8,9:5,10:10
2152,1:8,2:6,3:5,4:3,5:2,6:1,7:4,8:10,9:7,10:9
62103,1:8,2:2,3:9,4:3,5:7,6:6,7:4,8:1,9:10,10:5
26628,1:8,2:2,3:7,4:10,5:9,6:6,7:4,8:1,9:5,10:3
61066,1:10,2:1,3:8,4:7,5:5,6:6,7:9,8:4,9:3,10:2
78577,1:9,2:5,3:2,4:4,5:6,6:3,7:8,8:10,9:7,10:1
58240,1:1,2:7,3:9,4:6,5:5,6:3,7:10,8:4,9:2,10:8
24142,1:8,2:4,3:2,4:9,5:3,6:1,7:6,8:7,9:5,10:10
47325,1:9,2:2,3:1,4:3,5:7,6:4,7:5,8:8,9:10,10:6
12176,1:3,2:8,3:1,4:7,5:4,6:5,7:6,8:10,9:9,10:2
48630,1:9,2:7,3:6,4:3,5:4,6:2,7:5,8:8,9:1,10:10
66159,1:10,2:1,3:3,4:8,5:2,6:9,7:4,8:6,9:5,10:7
80355,1:6,2:1,3:8,4:2,5:10,6:7,7:4,8:5,9:9,10:3
71203,1:1,2:7,3:2,4:5,5:6,6:3,7:10,8:8,9:9,10:4
22250,1:1,2:4,3:5,4:8,5:9,6:10,7:2,8:3,9:7,10:6
58482,1:7,2:5,3:2,4:4,5:10,6:3,7:9,8:1,9:8,10:6
71413,1:10,2:7,3:3,4:5,5:9,6:2,7:4,8:6,9:1,10:8
62599,1:1,2:10,3:4,4:7,5:2,6:5,7:6,8:3,9:9,10:8
79066,1:9,2:3,3:6,4:2,5:4,6:10,7:1,8:5,9:7,10:8
65607,1:1,2:6,3:8,4:2,5:9,6:5,7:7,8:4,9:10,10:3
83357,1:6,2:3,3:5,4:10,5:4,6:7,7:8,8:1,9:2,10:9
45625,1:9,2:1,3:2,4:8,5:5,6:4,7:10,8:3,9:7,10:6
96207,1:3,2:7,3:10,4:2,5:9,6:1,7:8,8:6,9:5,10:4
62722,1:6,2:7,3:3,4:1,5:5,6:4,7:8,8:2,9:9,10:10
48017,1:4,2:8,3:10,4:2,5:5,6:6,7:9,8:3,9:7,10:1
67407,1:9,2:6,3:10,4:3,5:2,6:1,7:5,8:8,9:7,10:4
25196,1:1,2:9,3:6,4:5,5:3,6:8,7:4,8:7,9:10,10:2
21587,1:2,2:1,3:4,4:10,5:3,6:8,7:9,8:7,9:6,10:5
97233,1:1,2:4,3:5,4:7,5:3,6:10,7:9,8:6,9:2,10:8
5371,1:3,2:10,3:2,4:8,5:5,6:7,7:4,8:1,9:6,10:9
282,1:10,2:7,3:4,4:6,5:3,6:5,7:2,8:1,9:9,10:8
18659,1:1,2:10,3:6,4:2,5:7,6:5,7:3,8:9,9:8,10:4
70350,1:5,2:10,3:3,4:9,5:8,6:6,7:1,8:7,9:2,10:4
61154,1:2,2:9,3:7,4:8,5:4,6:3,7:1,8:10,9:6,10:5
92916,1:6,2:4,3:9,4:1,5:3,6:8,7:2,8:10,9:5,10:7
60300,1:3,2:8,3:2,4:6,5:9,6:7,7:1,8:5,9:10,10:4
4454,1:7,2:10,3:4,4:1,5:5,6:6,7:9,8:8,9:3,10:2
74994,1:1,2:8,3:6,4:3,5:10,6:2,7:9,8:7,9:4,10:5
47221,1:3,2:5,3:10,4:1,5:2,6:7,7:9,8:4,9:6,10:8
56268,1:10,2:8,3:1,4:7,5:4,6:6,7:3,8:9,9:2,10:5
68868,1:1,2:7,3:6,4:9,5:3,6:2,7:10,8:4,9:5,10:8
57860,1:1,2:3,3:4,4:6,5:10,6:2,7:8,8:9,9:7,10:5
24782,1:9,2:4,3:10,4:5,5:2,6:8,7:7,8:3,9:1,10:6
95522,1:5,2:6,3:8,4:10,5:2,6:4,7:7,8:9,9:3,10:1
28067,1:4,2:9,3:5,4:7,5:3,6:2,7:1,8:6,9:8,10:10
46300,1:3,2:1,3:5,4:7,5:9,6:10,7:8,8:4,9:6,10:2
86501,1:5,2:7,3:4,4:6,5:3,6:10,7:8,8:1,9:9,10:2
74744,1:2,2:6,3:10,4:9,5:3,6:8,7:4,8:7,9:1,10:5
11622,1:4,2:10,3:8,4:2,5:1,6:6,7:3,8:5,9:7,10:9
29635,1:3,2:6,3:10,4:5,5:2,6:1,7:8,8:4,9:7,10:9
81860,1:7,2:3,3:4,4:5,5:9,6:8,7:6,8:2,9:10,10:1
19386,1:5,2:9,3:1,4:8,5:2,6:10,7:6,8:3,9:4,10:7
59267,1:10,2:8,3:2,4:5,5:4,6:7,7:1,8:6,9:9,10:3
82721,1:2,2:5,3:1,4:6,5:8,6:7,7:4,8:3,9:9,10:10
10922,1:6,2:10,3:9,4:5,5:1,6:2,7:4,8:8,9:7,10:3
98498,1:8,2:9,3:10,4:2,5:4,6:1,7:5,8:3,9:7,10:6
2139,1:9,2:6,3:3,4:1,5:10,6:5,7:4,8:7,9:2,10:8
98342,1:10,2:8,3:5,4:7,5:4,6:1,7:3,8:6,9:9,10:2
14684,1:4,2:1,3:6,4:3,5:10,6:5,7:8,8:2,9:9,10:7
55071,1:10,2:6,3:8,4:5,5:7,6:9,7:1,8:2,9:3,10:4
67179,1:10,2:7,3:8,4:6,5:4,6:9,7:3,8:5,9:2,10:1
77791,1:7,2:6,3:10,4:4,5:8,6:1,7:9,8:2,9:5,10:3
60525,1:10,2:2,3:9,4:8,5:4,6:6,7:5,8:3,9:1,10:7
90270,1:9,2:6,3:1,4:3,5:8,6:10,7:5,8:7,9:2,10:4
94415,1:9,2:8,3:10,4:2,5:7,6:3,7:6,8:4,9:5,10:1
44948,1:6,2:10,3:7,4:8,5:3,6:2,7:4,8:5,9:1,10:9
41214,1:2,2:3,3:8,4:1,5:7,6:4,7:6,8:5,9:10,10:9
44381,1:7,2:10,3:6,4:1,5:8,6:3,7:9,8:2,9:4,10:5
6123,1:8,2:6,3:5,4:4,5:1,6:7,7:9,8:10,9:3,10:2
44923,1:2,2:10,3:4,4:9,5:5,6:3,7:1,8:6,9:8,10:7
38795,1:3,2:5,3:9,4:10,5:4,6:7,7:6,8:8,9:1,10:2
78394,1:7,2:5,3:8,4:3,5:4,6:2,7:6,8:10,9:1,10:9
63815,1:10,2:3,3:6,4:8,5:7,6:2,7:4,8:1,9:9,10:5
27573,1:8,2:4,3:6,4:5,5:2,6:10,7:1,8:7,9:9,10:3
24636,1:1,2:5,3:4,4:8,5:10,6:3,7:7,8:9,9:6,10:2
34914,1:6,2:10,3:3,4:8,5:5,6:9,7:1,8:7,9:4,10:2
49513,1:6,2:7,3:4,4:5,5:8,6:3,7:9,8:2,9:1,10:10
20818,1:4,2:6,3:2,4:10,5:9,6:7,7:3,8:1,9:8,10:5
81948,1:9,2:1,3:4,4:6,5:10,6:5,7:7,8:8,9:2,10:3
59755,1:6,2:10,3:2,4:4,5:1,6:7,7:3,8:9,9:8,10:5
32265,1:2,2:4,3:10,4:8,5:3,6:1,7:5,8:9,9:6,10:7
95809,1:6,2:3,3:8,4:2,5:5,6:9,7:7,8:10,9:1,10:4
8141,1:8,2:7,3:6,4:4,5:10,6:1,7:3,8:2,9:5,10:9
45106,1:1,2:6,3:9,4:4,5:7,6:10,7:2,8:3,9:8,10:5
31186,1:2,2:3,3:8,4:4,5:6,6:1,7:10,8:9,9:7,10:5
76400,1:9,2:5,3:2,4:3,5:8,6:10,7:7,8:6,9:4,10:1
68002,1:1,2:5,3:4,4:8,5:2,6:9,7:10,8:7,9:3,10:6
61982,1:3,2:10,3:2,4:5,5:9,6:8,7:6,8:7,9:4,10:1
1117,1:3,2:8,3:6,4:1,5:5,6:2,7:9,8:10,9:7,10:4
94849,1:10,2:9,3:1,4:2,5:7,6:3,7:8,8:4,9:5,10:6
39780,1:1,2:5,3:7,4:8,5:4,6:6,7:9,8:10,9:2,10:3
21626,1:2,2:9,3:10,4:3,5:5,6:8,7:6,8:7,9:1,10:4
32780,1:3,2:8,3:10,4:6,5:5,6:4,7:2,8:7,9:9,10:1
75474,1:5,2:7,3:8,4:10,5:6,6:4,7:2,8:9,9:1,10:3
98748,1:7,2:6,3:4,4:8,5:10,6:9,7:1,8:2,9:3,10:5
81176,1:1,2:9,3:6,4:10,5:4,6:8,7:2,8:5,9:3,10:7
45013,1:5,2:4,3:2,4:7,5:10,6:9,7:3,8:1,9:8,10:6
65286,1:7,2:2,3:3,4:6,5:4,6:10,7:8,8:5,9:9,10:1
15000,1:9,2:5,3:3,4:7,5:10,6:4,7:8,8:2,9:1,10:6
56728,1:3,2:8,3:1,4:4,5:5,6:7,7:2,8:10,9:6,10:9
68054,1:7,2:6,3:1,4:3,5:5,6:8,7:10,8:4,9:2,10:9
8721,1:7,2:2,3:4,4:3,5:6,6:1,7:9,8:8,9:10,10:5
36450,1:10,2:8,3:3,4:2,5:4,6:6,7:1,8:7,9:9,10:5
15744,1:8,2:5,3:3,4:6,5:2,6:7,7:4,8:9,9:10,10:1
18493,1:3,2:1,3:5,4:2,5:6,6:9,7:7,8:4,9:10,10:8
81023,1:6,2:3,3:9,4:8,5:1,6:10,7:4,8:5,9:7,10:2
31475,1:5,2:2,3:9,4:4,5:8,6:6,7:7,8:10,9:1,10:3
55709,1:2,2:6,3:7,4:3,5:4,6:5,7:10,8:9,9:1,10:8
15224,1:5,2:2,3:4,4:7,5:6,6:8,7:9,8:1,9:10,10:3
44000,1:7,2:6,3:4,4:10,5:1,6:9,7:5,8:2,9:3,10:8
23831,1:4,2:3,3:1,4:10,5:5,6:7,7:6,8:8,9:9,10:2
30141,1:10,2:2,3:9,4:5,5:8,6:7,7:6,8:1,9:3,10:4
74925,1:7,2:3,3:6,4:5,5:10,6:9,7:2,8:8,9:1,10:4
4575,1:3,2:7,3:5,4:10,5:8,6:1,7:6,8:2,9:4,10:9
268,1:10,2:1,3:7,4:2,5:5,6:6,7:9,8:8,9:3,10:4
3926,1:7,2:3,3:5,4:2,5:9,6:10,7:4,8:1,9:6,10:8
62600,1:10,2:7,3:1,4:9,5:5,6:3,7:4,8:6,9:2,10:8
63012,1:9,2:4,3:3,4:8,5:1,6:6,7:5,8:7,9:10,10:2
77354,1:9,2:3,3:4,4:5,5:6,6:2,7:8,8:1,9:7,10:10
95658,1:5,2:7,3:6,4:9,5:8,6:3,7:10,8:4,9:1,10:2
40578,1:2,2:6,3:3,4:7,5:5,6:9,7:10,8:1,9:8,10:4
4164,1:3,2:4,3:7,4:2,5:1,6:6,7:10,8:5,9:8,10:9
62627,1:3,2:2,3:7,4:10,5:4,6:8,7:6,8:1,9:5,10:9
24675,1:1,2:3,3:5,4:4,5:8,6:7,7:2,8:6,9:10,10:9
29779,1:4,2:9,3:7,4:5,5:2,6:10,7:3,8:1,9:6,10:8
29173,1:10,2:7,3:9,4:5,5:3,6:8,7:4,8:2,9:6,10:1
92664,1:5,2:1,3:6,4:3,5:2,6:4,7:8,8:10,9:9,10:7
34316,1:1,2:8,3:7,4:5,5:10,6:4,7:2,8:6,9:3,10:9
82960,1:7,2:10,3:1,4:2,5:6,6:3,7:5,8:9,9:4,10:8
88526,1:5,2:7,3:6,4:2,5:3,6:9,7:8,8:1,9:4,10:10
71521,1:3,2:5,3:2,4:10,5:7,6:9,7:1,8:6,9:8,10:4
66802,1:4,2:7,3:8,4:9,5:2,6:3,7:10,8:1,9:6,10:5
44887,1:4,2:5,3:6,4:10,5:7,6:2,7:3,8:1,9:9,10:8
74255,1:6,2:8,3:10,4:3,5:5,6:1,7:2,8:9,9:7,10:4
7280,1:3,2:9,3:6,4:10,5:7,6:2,7:1,8:8,9:5,10:4
93113,1:1,2:4,3:10,4:3,5:2,6:6,7:7,8:9,9:8,10:5
27571,1:6,2:4,3:9,4:7,5:8,6:5,7:3,8:10,9:2,10:1
52594,1:2,2:1,3:8,4:9,5:7,6:3,7:5,8:10,9:4,10:6
712,1:3,2:9,3:4,4:5,5:7,6:6,7:8,8:1,9:10,10:2
54041,1:3,2:5,3:1,4:2,5:4,6:6,7:7,8:8,9:10,10:9
89546,1:3,2:10,3:5,4:1,5:7,6:8,7:9,8:2,9:6,10:4
84849,1:5,2:2,3:3,4:6,5:9,6:10,7:1,8:4,9:8,10:7
37109,1:8,2:1,3:4,4:3,5:9,6:5,7:7,8:6,9:10,10:2
66774,1:6,2:4,3:3,4:7,5:2,6:10,7:9,8:5,9:1,10:8
29172,1:7,2:8,3:4,4:9,5:10,6:5,7:6,8:3,9:1,10:2
65088,1:10,2:6,3:4,4:1,5:7,6:8,7:3,8:5,9:2,10:9
12883,1:7,2:9,3:5,4:6,5:4,6:1,7:3,8:8,9:10,10:2
12909,1:8,2:9,3:4,4:10,5:5,6:6,7:3,8:7,9:1,10:2
55713,1:5,2:6,3:10,4:7,5:3,6:1,7:4,8:9,9:2,10:8
12751,1:9,2:6,3:10,4:1,5:2,6:7,7:5,8:3,9:4,10:8
81464,1:9,2:4,3:10,4:5,5:6,6:3,7:1,8:2,9:7,10:8
52769,1:1,2:7,3:8,4:5,5:6,6:10,7:9,8:3,9:2,10:4
78027,1:6,2:3,3:1,4:7,5:8,6:4,7:5,8:9,9:2,10:10
68010,1:2,2:10,3:7,4:6,5:8,6:1,7:4,8:5,9:9,10:3
54500,1:2,2:5,3:3,4:6,5:10,6:7,7:4,8:1,9:8,10:9
58199,1:10,2:9,3:5,4:1,5:6,6:8,7:7,8:2,9:4,10:3
61535,1:8,2:4,3:6,4:2,5:9,6:10,7:5,8:7,9:3,10:1
56909,1:9,2:1,3:8,4:5,5:2,6:7,7:3,8:10,9:4,10:6
51905,1:8,2:2,3:5,4:6,5:1,6:4,7:9,8:3,9:7,10:10
16836,1:3,2:1,3:5,4:4,5:8,6:10,7:6,8:9,9:2,10:7
4828,1:5,2:8,3:6,4:2,5:7,6:3,7:10,8:1,9:4,10:9
60471,1:7,2:8,3:4,4:9,5:10,6:2,7:1,8:6,9:5,10:3
8045,1:9,2:6,3:2,4:5,5:10,6:1,7:3,8:8,9:7,10:4
54581,1:9,2:8,3:5,4:7,5:2,6:3,7:10,8:4,9:6,10:1
40297,1:2,2:6,3:3,4:10,5:1,6:5,7:7,8:4,9:8,10:9
30063,1:3,2:8,3:7,4:10,5:1,6:5,7:6,8:2,9:9,10:4
56481,1:5,2:10,3:7,4:3,5:9,6:6,7:2,8:8,9:1,10:4
5513,1:2,2:7,3:9,4:1,5:3,6:5,7:6,8:10,9:8,10:4
67821,1:4,2:3,3:10,4:2,5:1,6:6,7:8,8:7,9:5,10:9
16946,1:10,2:9,3:2,4:7,5:1,6:3,7:4,8:6,9:8,10:5
