9388,1:3,2:2,3:5,4:4,5:1
68305,1:1,2:2,3:3,4:5,5:4
75916,1:3,2:5,3:4,4:1,5:2
78692,1:4,2:3,3:5,4:2,5:1
98481,1:2,2:5,3:3,4:4,5:1
28422,1:2,2:4,3:3,4:1,5:5
16844,1:4,2:3,3:1,4:2,5:5
60187,1:5,2:4,3:3,4:2,5:1
58613,1:4,2:3,3:5,4:2,5:1
28802,1:4,2:5,3:2,4:3,5:1
88565,1:5,2:1,3:4,4:2,5:3
47039,1:3,2:4,3:5,4:1,5:2
90936,1:3,2:2,3:5,4:1,5:4
75014,1:2,2:1,3:3,4:4,5:5
90862,1:5,2:2,3:3,4:1,5:4
25615,1:3,2:2,3:1,4:5,5:4
43381,1:5,2:1,3:4,4:3,5:2
2682,1:5,2:1,3:2,4:4,5:3
82517,1:2,2:1,3:5,4:4,5:3
6651,1:2,2:4,3:3,4:5,5:1
74630,1:5,2:3,3:1,4:4,5:2
75758,1:3,2:5,3:1,4:4,5:2
63019,1:5,2:3,3:1,4:4,5:2
62886,1:3,2:1,3:2,4:5,5:4
50604,1:1,2:5,3:2,4:3,5:4
58694,1:2,2:3,3:1,4:4,5:5
56361,1:4,2:1,3:5,4:2,5:3
60596,1:1,2:5,3:4,4:3,5:2
3910,1:4,2:5,3:2,4:1,5:3
70522,1:5,2:3,3:1,4:2,5:4
77391,1:5,2:2,3:1,4:4,5:3
92780,1:3,2:1,3:2,4:4,5:5
61965,1:4,2:1,3:2,4:3,5:5
92876,1:5,2:4,3:3,4:1,5:2
86784,1:1,2:5,3:2,4:3,5:4
38515,1:1,2:3,3:2,4:5,5:4
21165,1:5,2:4,3:3,4:1,5:2
71265,1:5,2:2,3:4,4:1,5:3
25861,1:1,2:5,3:4,4:2,5:3
47222,1:1,2:4,3:2,4:3,5:5
59146,1:5,2:2,3:4,4:1,5:3
41729,1:2,2:1,3:3,4:5,5:4
58450,1:2,2:3,3:4,4:5,5:1
91894,1:3,2:1,3:5,4:4,5:2
49030,1:3,2:5,3:4,4:2,5:1
42616,1:3,2:2,3:1,4:5,5:4
83523,1:5,2:1,3:3,4:2,5:4
47859,1:5,2:4,3:1,4:2,5:3
3033,1:4,2:1,3:5,4:2,5:3
91738,1:4,2:3,3:1,4:2,5:5
73156,1:2,2:5,3:3,4:4,5:1
86261,1:4,2:2,3:3,4:1,5:5
35518,1:3,2:5,3:2,4:1,5:4
25951,1:5,2:2,3:3,4:1,5:4
77683,1:1,2:4,3:2,4:5,5:3
65726,1:4,2:5,3:2,4:3,5:1
89134,1:1,2:3,3:2,4:5,5:4
32479,1:4,2:2,3:1,4:5,5:3
97705,1:3,2:4,3:5,4:1,5:2
41023,1:2,2:5,3:1,4:3,5:4
52675,1:1,2:5,3:3,4:2,5:4
88227,1:5,2:3,3:2,4:4,5:1
20740,1:5,2:1,3:2,4:3,5:4
74669,1:1,2:3,3:4,4:5,5:2
88351,1:4,2:2,3:1,4:5,5:3
36671,1:4,2:2,3:1,4:5,5:3
37494,1:5,2:2,3:4,4:3,5:1
5381,1:2,2:1,3:3,4:4,5:5
2068,1:5,2:1,3:3,4:2,5:4
45253,1:5,2:2,3:3,4:4,5:1
28456,1:1,2:2,3:3,4:4,5:5
55666,1:4,2:1,3:3,4:2,5:5
41793,1:5,2:3,3:4,4:2,5:1
61639,1:4,2:1,3:3,4:5,5:2
40402,1:1,2:3,3:4,4:5,5:2
60021,1:4,2:3,3:2,4:5,5:1
94845,1:3,2:1,3:4,4:2,5:5
95799,1:5,2:3,3:2,4:1,5:4
25390,1:1,2:4,3:5,4:2,5:3
95082,1:5,2:2,3:1,4:4,5:3
41173,1:3,2:2,3:4,4:5,5:1
55044,1:2,2:3,3:4,4:1,5:5
70167,1:1,2:2,3:3,4:4,5:5
84044,1:2,2:3,3:5,4:1,5:4
98123,1:1,2:2,3:3,4:5,5:4
74034,1:1,2:4,3:2,4:3,5:5
8912,1:1,2:4,3:2,4:3,5:5
65291,1:1,2:3,3:4,4:2,5:5
44622,1:5,2:3,3:4,4:1,5:2
92723,1:2,2:5,3:3,4:4,5:1
87054,1:4,2:2,3:5,4:1,5:3
51920,1:3,2:2,3:1,4:5,5:4
78817,1:4,2:2,3:1,4:3,5:5
67028,1:5,2:3,3:1,4:4,5:2
42668,1:5,2:2,3:1,4:3,5:4
81895,1:4,2:1,3:3,4:2,5:5
40415,1:5,2:1,3:3,4:2,5:4
4725,1:2,2:1,3:5,4:3,5:4
66781,1:4,2:2,3:1,4:5,5:3
84920,1:4,2:3,3:2,4:1,5:5
46545,1:3,2:1,3:2,4:4,5:5
24981,1:4,2:3,3:1,4:5,5:2
87699,1:1,2:4,3:2,4:3,5:5
58499,1:3,2:1,3:5,4:2,5:4
62875,1:2,2:5,3:3,4:1,5:4
72465,1:2,2:4,3:5,4:3,5:1
26449,1:1,2:5,3:3,4:4,5:2
45197,1:3,2:4,3:5,4:2,5:1
47866,1:4,2:3,3:1,4:5,5:2
3350,1:2,2:5,3:4,4:1,5:3
29,1:1,2:4,3:3,4:2,5:5
57476,1:1,2:3,3:2,4:5,5:4
72708,1:1,2:3,3:2,4:4,5:5
94693,1:1,2:5,3:3,4:4,5:2
11390,1:2,2:3,3:4,4:1,5:5
38383,1:5,2:1,3:4,4:2,5:3
46116,1:4,2:1,3:5,4:2,5:3
85375,1:5,2:2,3:4,4:1,5:3
71066,1:1,2:4,3:3,4:5,5:2
58072,1:2,2:3,3:4,4:5,5:1
44124,1:4,2:3,3:1,4:5,5:2
40003,1:3,2:1,3:2,4:5,5:4
57125,1:4,2:2,3:5,4:1,5:3
2587,1:5,2:2,3:3,4:4,5:1
54463,1:3,2:4,3:1,4:5,5:2
75855,1:2,2:3,3:1,4:4,5:5
34431,1:5,2:1,3:2,4:3,5:4
67686,1:1,2:3,3:4,4:2,5:5
44144,1:3,2:5,3:4,4:1,5:2
53238,1:1,2:4,3:5,4:2,5:3
63678,1:2,2:4,3:1,4:3,5:5
4379,1:3,2:4,3:1,4:5,5:2
66278,1:4,2:5,3:1,4:3,5:2
32370,1:3,2:1,3:5,4:2,5:4
81568,1:3,2:5,3:2,4:1,5:4
26444,1:5,2:4,3:3,4:2,5:1
56636,1:5,2:4,3:3,4:2,5:1
33048,1:3,2:4,3:2,4:1,5:5
65568,1:4,2:3,3:1,4:5,5:2
24674,1:2,2:3,3:4,4:1,5:5
69129,1:5,2:2,3:4,4:1,5:3
20204,1:3,2:2,3:4,4:5,5:1
25560,1:4,2:5,3:2,4:1,5:3
53510,1:4,2:5,3:2,4:3,5:1
79067,1:4,2:2,3:3,4:1,5:5
17910,1:3,2:5,3:2,4:1,5:4
85460,1:2,2:5,3:1,4:3,5:4
53057,1:2,2:1,3:3,4:5,5:4
28087,1:5,2:2,3:1,4:4,5:3
78391,1:1,2:4,3:2,4:5,5:3
93636,1:5,2:4,3:2,4:3,5:1
56322,1:3,2:4,3:2,4:5,5:1
95167,1:4,2:1,3:2,4:3,5:5
64914,1:3,2:5,3:2,4:4,5:1
25868,1:3,2:2,3:5,4:4,5:1
43790,1:4,2:3,3:2,4:1,5:5
251,1:4,2:1,3:5,4:3,5:2
49574,1:1,2:2,3:4,4:5,5:3
66853,1:5,2:4,3:3,4:2,5:1
22663,1:1,2:2,3:3,4:5,5:4
76322,1:1,2:5,3:2,4:4,5:3
28597,1:1,2:3,3:4,4:5,5:2
614,1:2,2:3,3:5,4:1,5:4
67926,1:5,2:2,3:3,4:1,5:4
56359,1:2,2:3,3:1,4:4,5:5
31170,1:5,2:4,3:1,4:2,5:3
28876,1:3,2:1,3:4,4:2,5:5
90185,1:1,2:4,3:3,4:5,5:2
19266,1:3,2:4,3:2,4:5,5:1
92653,1:5,2:2,3:3,4:4,5:1
71991,1:2,2:3,3:5,4:4,5:1
62222,1:5,2:2,3:1,4:3,5:4
3114,1:2,2:5,3:4,4:1,5:3
83,1:3,2:4,3:5,4:1,5:2
6002,1:5,2:4,3:2,4:1,5:3
4631,1:5,2:3,3:2,4:1,5:4
32951,1:4,2:3,3:5,4:1,5:2
33340,1:3,2:5,3:1,4:4,5:2
88384,1:3,2:5,3:4,4:2,5:1
57729,1:1,2:4,3:2,4:5,5:3
6090,1:2,2:5,3:4,4:3,5:1
12075,1:4,2:5,3:3,4:1,5:2
68840,1:5,2:1,3:3,4:2,5:4
74433,1:3,2:4,3:1,4:2,5:5
566,1:4,2:2,3:3,4:5,5:1
49317,1:4,2:2,3:3,4:1,5:5
4921,1:2,2:1,3:4,4:5,5:3
38747,1:5,2:3,3:2,4:4,5:1
99948,1:5,2:1,3:4,4:3,5:2
56872,1:3,2:1,3:5,4:2,5:4
94845,1:3,2:2,3:5,4:1,5:4
726,1:5,2:2,3:1,4:3,5:4
40034,1:1,2:5,3:4,4:3,5:2
61051,1:2,2:5,3:4,4:3,5:1
36106,1:5,2:4,3:1,4:3,5:2
44385,1:2,2:1,3:3,4:4,5:5
96658,1:2,2:4,3:1,4:5,5:3
80400,1:4,2:1,3:5,4:2,5:3
33311,1:5,2:3,3:4,4:2,5:1
19550,1:3,2:4,3:2,4:1,5:5
34167,1:5,2:2,3:4,4:1,5:3
35897,1:5,2:1,3:2,4:3,5:4
93663,1:3,2:4,3:1,4:2,5:5
86396,1:5,2:2,3:3,4:4,5:1
65953,1:2,2:3,3:4,4:1,5:5
33504,1:4,2:2,3:3,4:1,5:5
13143,1:5,2:3,3:1,4:4,5:2
73174,1:2,2:4,3:1,4:5,5:3
87718,1:1,2:2,3:4,4:5,5:3
51044,1:1,2:4,3:2,4:5,5:3
25788,1:2,2:3,3:5,4:4,5:1
16922,1:1,2:3,3:4,4:2,5:5
26864,1:4,2:5,3:3,4:1,5:2
29949,1:1,2:3,3:2,4:5,5:4
33578,1:3,2:2,3:5,4:1,5:4
67792,1:4,2:2,3:5,4:1,5:3
35618,1:3,2:1,3:5,4:2,5:4
55136,1:5,2:3,3:1,4:4,5:2
76353,1:4,2:5,3:2,4:1,5:3
86436,1:1,2:5,3:3,4:2,5:4
73844,1:2,2:1,3:4,4:3,5:5
76454,1:4,2:2,3:5,4:1,5:3
43421,1:4,2:3,3:5,4:2,5:1
42175,1:2,2:1,3:3,4:4,5:5
78030,1:3,2:4,3:5,4:1,5:2
7758,1:4,2:5,3:2,4:3,5:1
34794,1:5,2:2,3:4,4:3,5:1
41097,1:4,2:2,3:5,4:3,5:1
13733,1:5,2:3,3:2,4:4,5:1
23173,1:3,2:2,3:5,4:4,5:1
35431,1:1,2:4,3:3,4:2,5:5
67080,1:2,2:1,3:5,4:3,5:4
89049,1:4,2:5,3:1,4:3,5:2
27421,1:4,2:2,3:1,4:5,5:3
46447,1:1,2:5,3:4,4:2,5:3
4361,1:1,2:4,3:3,4:5,5:2
3406,1:4,2:1,3:3,4:2,5:5
32641,1:2,2:1,3:4,4:3,5:5
36357,1:4,2:5,3:2,4:1,5:3
66706,1:2,2:1,3:3,4:4,5:5
80157,1:4,2:5,3:3,4:2,5:1
16236,1:3,2:5,3:1,4:4,5:2
97751,1:1,2:2,3:5,4:4,5:3
68560,1:5,2:2,3:3,4:4,5:1
34889,1:4,2:5,3:1,4:3,5:2
40707,1:4,2:5,3:1,4:3,5:2
79321,1:1,2:4,3:2,4:5,5:3
1233,1:5,2:3,3:4,4:1,5:2
49390,1:5,2:2,3:4,4:1,5:3
53312,1:2,2:1,3:4,4:3,5:5
14321,1:1,2:3,3:2,4:5,5:4
8065,1:3,2:1,3:2,4:4,5:5
17680,1:3,2:5,3:1,4:2,5:4
9492,1:5,2:3,3:1,4:4,5:2
15317,1:1,2:3,3:4,4:2,5:5
39797,1:5,2:2,3:1,4:3,5:4
21076,1:4,2:1,3:2,4:5,5:3
14549,1:1,2:2,3:5,4:4,5:3
5815,1:2,2:1,3:5,4:3,5:4
71625,1:5,2:1,3:2,4:4,5:3
81898,1:3,2:4,3:2,4:5,5:1
90849,1:2,2:5,3:3,4:4,5:1
57139,1:2,2:1,3:5,4:3,5:4
29485,1:3,2:5,3:2,4:1,5:4
88780,1:5,2:1,3:2,4:3,5:4
97166,1:3,2:2,3:5,4:4,5:1
95205,1:5,2:4,3:1,4:3,5:2
25810,1:5,2:1,3:2,4:4,5:3
14786,1:4,2:2,3:5,4:3,5:1
69457,1:5,2:3,3:2,4:4,5:1
40652,1:4,2:2,3:5,4:1,5:3
80126,1:1,2:4,3:5,4:3,5:2
11906,1:5,2:1,3:4,4:2,5:3
81825,1:5,2:1,3:3,4:4,5:2
29389,1:2,2:3,3:1,4:4,5:5
59237,1:3,2:5,3:2,4:4,5:1
48842,1:3,2:2,3:5,4:1,5:4
22213,1:3,2:4,3:5,4:1,5:2
25060,1:1,2:4,3:3,4:5,5:2
76361,1:4,2:2,3:1,4:5,5:3
88040,1:3,2:2,3:1,4:4,5:5
33971,1:1,2:3,3:4,4:5,5:2
79426,1:5,2:3,3:2,4:4,5:1
7331,1:1,2:3,3:4,4:5,5:2
69568,1:3,2:1,3:5,4:4,5:2
85838,1:4,2:5,3:2,4:1,5:3
31107,1:1,2:5,3:2,4:3,5:4
3455,1:4,2:2,3:5,4:3,5:1
14162,1:3,2:2,3:4,4:5,5:1
93112,1:4,2:1,3:2,4:3,5:5
5348,1:4,2:5,3:1,4:2,5:3
68265,1:5,2:1,3:4,4:2,5:3
65690,1:1,2:5,3:2,4:4,5:3
34198,1:3,2:2,3:4,4:5,5:1
46922,1:4,2:2,3:1,4:5,5:3
67185,1:1,2:2,3:3,4:4,5:5
7177,1:1,2:2,3:4,4:3,5:5
5165,1:3,2:2,3:1,4:4,5:5
78699,1:3,2:2,3:5,4:4,5:1
64670,1:1,2:2,3:4,4:5,5:3
13216,1:1,2:2,3:5,4:3,5:4
52035,1:5,2:1,3:4,4:3,5:2
74348,1:2,2:5,3:4,4:3,5:1
11532,1:4,2:1,3:3,4:5,5:2
83743,1:2,2:3,3:1,4:4,5:5
28206,1:4,2:1,3:5,4:2,5:3
1269,1:2,2:4,3:1,4:3,5:5
83410,1:3,2:2,3:1,4:5,5:4
31348,1:4,2:5,3:2,4:3,5:1
95160,1:4,2:1,3:5,4:3,5:2
56188,1:2,2:4,3:1,4:3,5:5
69443,1:5,2:2,3:1,4:3,5:4
61384,1:1,2:2,3:4,4:3,5:5
38189,1:5,2:4,3:1,4:2,5:3
40757,1:5,2:4,3:1,4:2,5:3
39154,1:2,2:3,3:4,4:5,5:1
85005,1:4,2:5,3:2,4:3,5:1
86629,1:4,2:5,3:1,4:2,5:3
99556,1:3,2:2,3:5,4:4,5:1
56016,1:5,2:4,3:2,4:1,5:3
89284,1:2,2:5,3:3,4:1,5:4
82261,1:2,2:3,3:5,4:4,5:1
90470,1:5,2:2,3:1,4:4,5:3
35051,1:2,2:1,3:3,4:4,5:5
11894,1:5,2:4,3:3,4:1,5:2
24829,1:3,2:1,3:5,4:4,5:2
36358,1:3,2:1,3:2,4:5,5:4
34635,1:1,2:4,3:5,4:2,5:3
14166,1:1,2:4,3:5,4:3,5:2
94142,1:2,2:1,3:5,4:4,5:3
16751,1:1,2:3,3:2,4:4,5:5
859,1:2,2:1,3:3,4:5,5:4
43317,1:1,2:4,3:3,4:5,5:2
63377,1:3,2:4,3:2,4:5,5:1
3814,1:3,2:4,3:1,4:2,5:5
63977,1:4,2:2,3:1,4:3,5:5
18165,1:2,2:5,3:4,4:3,5:1
34166,1:5,2:2,3:1,4:3,5:4
13037,1:2,2:5,3:3,4:4,5:1
49434,1:5,2:1,3:3,4:2,5:4
33998,1:3,2:1,3:2,4:5,5:4
9383,1:5,2:2,3:4,4:3,5:1
24800,1:3,2:4,3:2,4:1,5:5
88864,1:2,2:4,3:5,4:1,5:3
91124,1:3,2:4,3:5,4:1,5:2
69477,1:5,2:2,3:3,4:4,5:1
96438,1:4,2:1,3:5,4:3,5:2
29262,1:5,2:1,3:4,4:2,5:3
5324,1:3,2:5,3:4,4:1,5:2
88712,1:1,2:2,3:5,4:4,5:3
46468,1:5,2:2,3:4,4:3,5:1
17248,1:4,2:2,3:5,4:3,5:1
48397,1:1,2:4,3:2,4:5,5:3
35858,1:3,2:5,3:2,4:4,5:1
50471,1:2,2:5,3:1,4:4,5:3
46412,1:5,2:4,3:1,4:2,5:3
89127,1:1,2:2,3:3,4:4,5:5
39546,1:2,2:4,3:5,4:1,5:3
33785,1:1,2:3,3:5,4:2,5:4
43320,1:2,2:5,3:4,4:3,5:1
99686,1:5,2:2,3:4,4:1,5:3
67085,1:3,2:4,3:1,4:2,5:5
57225,1:1,2:2,3:5,4:4,5:3
38729,1:3,2:2,3:5,4:1,5:4
2179,1:3,2:2,3:1,4:5,5:4
79796,1:3,2:1,3:5,4:2,5:4
99592,1:2,2:4,3:5,4:1,5:3
32498,1:3,2:1,3:2,4:4,5:5
12436,1:1,2:2,3:3,4:4,5:5
93400,1:5,2:2,3:1,4:3,5:4
61547,1:1,2:3,3:5,4:2,5:4
88800,1:5,2:3,3:2,4:1,5:4
21430,1:2,2:5,3:3,4:1,5:4
88909,1:2,2:1,3:5,4:4,5:3
43366,1:1,2:4,3:2,4:3,5:5
83073,1:3,2:2,3:4,4:1,5:5
28195,1:1,2:3,3:2,4:5,5:4
14473,1:1,2:4,3:3,4:5,5:2
61616,1:5,2:4,3:1,4:3,5:2
53440,1:4,2:1,3:5,4:3,5:2
19050,1:2,2:5,3:1,4:4,5:3
46290,1:5,2:4,3:2,4:1,5:3
113,1:1,2:2,3:5,4:3,5:4
49960,1:1,2:5,3:3,4:4,5:2
96851,1:2,2:3,3:4,4:1,5:5
73623,1:5,2:3,3:1,4:2,5:4
54182,1:5,2:3,3:4,4:1,5:2
56893,1:5,2:4,3:2,4:3,5:1
56427,1:2,2:1,3:4,4:5,5:3
97103,1:2,2:5,3:3,4:1,5:4
5587,1:3,2:1,3:2,4:4,5:5
58021,1:4,2:1,3:5,4:3,5:2
45226,1:4,2:1,3:5,4:3,5:2
42361,1:1,2:2,3:5,4:3,5:4
35453,1:5,2:3,3:1,4:2,5:4
7393,1:5,2:1,3:4,4:2,5:3
48421,1:5,2:4,3:2,4:3,5:1
13827,1:3,2:5,3:2,4:1,5:4
69707,1:3,2:4,3:2,4:5,5:1
69531,1:3,2:5,3:2,4:4,5:1
13491,1:3,2:5,3:1,4:4,5:2
1595,1:2,2:5,3:1,4:4,5:3
64422,1:5,2:2,3:4,4:3,5:1
11408,1:5,2:4,3:3,4:2,5:1
18883,1:1,2:4,3:3,4:5,5:2
61813,1:4,2:2,3:1,4:3,5:5
84900,1:4,2:5,3:3,4:2,5:1
91660,1:5,2:2,3:1,4:4,5:3
3198,1:2,2:1,3:5,4:4,5:3
19896,1:5,2:2,3:3,4:1,5:4
67705,1:2,2:5,3:3,4:4,5:1
92595,1:1,2:3,3:4,4:5,5:2
96748,1:5,2:1,3:4,4:3,5:2
34317,1:5,2:3,3:2,4:4,5:1
15635,1:2,2:4,3:1,4:5,5:3
7993,1:5,2:1,3:4,4:3,5:2
64005,1:1,2:4,3:3,4:2,5:5
61046,1:2,2:1,3:4,4:5,5:3
97674,1:2,2:5,3:4,4:1,5:3
24616,1:2,2:1,3:3,4:5,5:4
91013,1:1,2:2,3:3,4:5,5:4
23880,1:1,2:4,3:2,4:5,5:3
51400,1:4,2:1,3:2,4:3,5:5
32677,1:1,2:2,3:3,4:5,5:4
21707,1:3,2:5,3:1,4:2,5:4
22186,1:5,2:1,3:2,4:4,5:3
92029,1:5,2:4,3:3,4:2,5:1
72855,1:4,2:1,3:3,4:2,5:5
89045,1:5,2:1,3:2,4:3,5:4
81791,1:3,2:4,3:1,4:2,5:5
44318,1:3,2:5,3:2,4:1,5:4
52463,1:4,2:1,3:2,4:5,5:3
89272,1:4,2:1,3:3,4:5,5:2
34385,1:2,2:5,3:3,4:4,5:1
31247,1:5,2:3,3:4,4:2,5:1
79249,1:5,2:3,3:1,4:4,5:2
57324,1:1,2:4,3:3,4:2,5:5
62027,1:1,2:2,3:4,4:3,5:5
54571,1:2,2:5,3:4,4:3,5:1
98551,1:1,2:5,3:3,4:4,5:2
40559,1:2,2:4,3:3,4:5,5:1
82995,1:4,2:2,3:5,4:1,5:3
51801,1:4,2:2,3:3,4:5,5:1
56124,1:5,2:3,3:4,4:2,5:1
24268,1:4,2:5,3:2,4:3,5:1
78140,1:4,2:1,3:3,4:5,5:2
8401,1:5,2:4,3:1,4:2,5:3
1823,1:1,2:5,3:4,4:2,5:3
83886,1:1,2:5,3:3,4:2,5:4
92343,1:2,2:5,3:3,4:1,5:4
12665,1:5,2:4,3:3,4:1,5:2
90265,1:1,2:4,3:5,4:3,5:2
10952,1:5,2:3,3:2,4:1,5:4
7467,1:3,2:1,3:2,4:5,5:4
83574,1:4,2:1,3:2,4:5,5:3
48785,1:3,2:1,3:4,4:5,5:2
62838,1:3,2:4,3:2,4:5,5:1
29612,1:4,2:3,3:2,4:1,5:5
79047,1:5,2:3,3:1,4:2,5:4
74573,1:4,2:1,3:3,4:5,5:2
17936,1:5,2:4,3:1,4:2,5:3
9590,1:5,2:4,3:3,4:1,5:2
18166,1:2,2:4,3:5,4:1,5:3
20476,1:5,2:3,3:4,4:1,5:2
63119,1:5,2:3,3:1,4:4,5:2
27018,1:2,2:4,3:3,4:1,5:5
63677,1:2,2:5,3:3,4:1,5:4
22787,1:1,2:4,3:2,4:3,5:5
6652,1:1,2:2,3:5,4:4,5:3
17032,1:3,2:2,3:1,4:4,5:5
8263,1:4,2:3,3:2,4:1,5:5
28946,1:3,2:4,3:1,4:5,5:2
58865,1:2,2:3,3:1,4:5,5:4
19724,1:3,2:4,3:2,4:5,5:1
30136,1:1,2:3,3:5,4:2,5:4
57190,1:2,2:4,3:3,4:5,5:1
20935,1:4,2:1,3:2,4:5,5:3
99584,1:3,2:2,3:1,4:5,5:4
16588,1:5,2:2,3:1,4:4,5:3
94258,1:5,2:2,3:3,4:1,5:4
31697,1:1,2:5,3:2,4:4,5:3
63717,1:2,2:1,3:5,4:3,5:4
47992,1:1,2:4,3:2,4:3,5:5
24837,1:4,2:2,3:3,4:5,5:1
42703,1:1,2:3,3:4,4:2,5:5
19368,1:4,2:3,3:2,4:5,5:1
22835,1:5,2:4,3:3,4:1,5:2
12604,1:3,2:2,3:1,4:5,5:4
5560,1:3,2:2,3:5,4:4,5:1
40436,1:1,2:5,3:2,4:4,5:3
51229,1:3,2:1,3:2,4:4,5:5
3150,1:3,2:5,3:4,4:1,5:2
68127,1:4,2:5,3:2,4:3,5:1
71333,1:3,2:1,3:4,4:2,5:5
21162,1:1,2:5,3:2,4:3,5:4
16388,1:1,2:5,3:2,4:4,5:3
2474,1:5,2:2,3:4,4:1,5:3
61097,1:3,2:5,3:1,4:2,5:4
11025,1:3,2:5,3:1,4:4,5:2
11419,1:2,2:5,3:4,4:3,5:1
32842,1:5,2:3,3:1,4:4,5:2
2843,1:5,2:4,3:3,4:2,5:1
71242,1:4,2:3,3:1,4:5,5:2
54319,1:4,2:5,3:2,4:1,5:3
636,1:5,2:2,3:3,4:1,5:4
17180,1:4,2:5,3:2,4:3,5:1
27061,1:3,2:5,3:1,4:2,5:4
48282,1:1,2:3,3:2,4:5,5:4
42899,1:2,2:5,3:1,4:4,5:3
6160,1:3,2:1,3:4,4:5,5:2
1414,1:2,2:4,3:3,4:1,5:5
93104,1:1,2:3,3:4,4:2,5:5
6480,1:2,2:5,3:1,4:3,5:4
73380,1:2,2:3,3:1,4:5,5:4
36810,1:4,2:5,3:1,4:3,5:2
94401,1:3,2:5,3:1,4:2,5:4
99660,1:5,2:2,3:3,4:4,5:1
54456,1:4,2:3,3:5,4:2,5:1
8517,1:3,2:2,3:4,4:1,5:5
51824,1:3,2:1,3:2,4:4,5:5
77724,1:1,2:5,3:2,4:3,5:4
4355,1:5,2:1,3:3,4:2,5:4
67503,1:4,2:5,3:3,4:1,5:2
29707,1:3,2:2,3:1,4:4,5:5
84170,1:4,2:3,3:2,4:5,5:1
41369,1:3,2:2,3:4,4:5,5:1
77435,1:4,2:2,3:1,4:3,5:5
79209,1:3,2:2,3:5,4:4,5:1
34653,1:3,2:2,3:1,4:4,5:5
83010,1:2,2:1,3:5,4:3,5:4
29110,1:3,2:4,3:2,4:5,5:1
24029,1:5,2:2,3:3,4:4,5:1
32236,1:2,2:4,3:1,4:3,5:5
219,1:3,2:5,3:2,4:1,5:4
81352,1:1,2:5,3:3,4:2,5:4
86611,1:4,2:1,3:3,4:2,5:5
86847,1:2,2:3,3:5,4:4,5:1
29911,1:4,2:1,3:5,4:2,5:3
46542,1:3,2:1,3:2,4:4,5:5
37257,1:3,2:4,3:2,4:5,5:1
93226,1:2,2:5,3:1,4:4,5:3
26788,1:1,2:3,3:5,4:2,5:4
72505,1:5,2:3,3:2,4:4,5:1
27171,1:2,2:5,3:3,4:4,5:1
85233,1:1,2:2,3:5,4:3,5:4
64790,1:1,2:2,3:5,4:3,5:4
40456,1:2,2:3,3:4,4:5,5:1
43917,1:3,2:1,3:5,4:2,5:4
1144,1:3,2:1,3:4,4:2,5:5
13385,1:4,2:5,3:1,4:3,5:2
80237,1:5,2:2,3:1,4:3,5:4
99256,1:2,2:4,3:5,4:1,5:3
50266,1:3,2:1,3:4,4:5,5:2
84315,1:5,2:3,3:1,4:4,5:2
76988,1:5,2:4,3:3,4:1,5:2
55113,1:2,2:3,3:4,4:1,5:5
66826,1:4,2:1,3:3,4:5,5:2
9244,1:3,2:1,3:5,4:2,5:4
74898,1:1,2:5,3:4,4:2,5:3
87995,1:5,2:4,3:2,4:3,5:1
36412,1:2,2:5,3:3,4:4,5:1
16115,1:4,2:5,3:3,4:1,5:2
66197,1:2,2:5,3:1,4:3,5:4
18035,1:3,2:1,3:5,4:2,5:4
30519,1:4,2:3,3:2,4:5,5:1
31870,1:4,2:3,3:5,4:1,5:2
40803,1:5,2:1,3:4,4:3,5:2
80140,1:3,2:2,3:1,4:4,5:5
47320,1:1,2:3,3:4,4:5,5:2
99426,1:1,2:2,3:5,4:4,5:3
25370,1:2,2:4,3:5,4:3,5:1
9041,1:4,2:5,3:2,4:1,5:3
45060,1:1,2:4,3:3,4:5,5:2
75795,1:4,2:5,3:2,4:1,5:3
29690,1:2,2:3,3:4,4:1,5:5
52344,1:1,2:5,3:2,4:4,5:3
63848,1:5,2:1,3:4,4:3,5:2
80731,1:1,2:3,3:2,4:4,5:5
3743,1:1,2:5,3:3,4:4,5:2
10907,1:1,2:2,3:4,4:5,5:3
87077,1:2,2:5,3:4,4:1,5:3
70987,1:4,2:5,3:3,4:1,5:2
63254,1:3,2:5,3:1,4:2,5:4
67602,1:2,2:4,3:3,4:1,5:5
98095,1:4,2:5,3:1,4:3,5:2
55881,1:1,2:3,3:4,4:5,5:2
69404,1:2,2:4,3:5,4:1,5:3
71641,1:4,2:1,3:5,4:2,5:3
77780,1:2,2:4,3:1,4:5,5:3
22039,1:2,2:1,3:3,4:4,5:5
25057,1:5,2:1,3:4,4:2,5:3
64983,1:4,2:3,3:5,4:2,5:1
55695,1:4,2:3,3:1,4:2,5:5
69906,1:1,2:2,3:5,4:3,5:4
42577,1:2,2:5,3:1,4:4,5:3
88799,1:2,2:5,3:4,4:3,5:1
4129,1:3,2:5,3:1,4:4,5:2
31056,1:5,2:4,3:1,4:2,5:3
55040,1:1,2:2,3:4,4:5,5:3
825,1:1,2:2,3:5,4:3,5:4
55224,1:1,2:4,3:2,4:3,5:5
84182,1:2,2:5,3:1,4:4,5:3
33372,1:3,2:5,3:4,4:2,5:1
92949,1:1,2:4,3:3,4:5,5:2
18460,1:3,2:1,3:5,4:2,5:4
11353,1:2,2:1,3:3,4:4,5:5
17086,1:5,2:2,3:4,4:1,5:3
87369,1:5,2:1,3:2,4:4,5:3
34092,1:1,2:2,3:5,4:4,5:3
